"TID","EN"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_05","Throw your baked apples, HARD"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_06","More baked apples! MWAHAHA!"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_07","Look out, loaf of bread comin' at ya!"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_08","Apple pie anyone? On your head!"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_09","MAKE IT RAIN APPLE JUICE"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_10","Honey in your hair! "
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_11","LAUNCH YOUR CAKES!"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_12","Just grab whatever is nearby! "
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_13","Berries, vegetables, go nuts!"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_14","Mushroom launch!"
"TID_CHALLENGE019_FOODFIGHT_STAGE2_JOB_15","Throw whatever is left!"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_01","Wash out the honey..."
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_02","Sweep up the bread"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_03","Mop the Apple Jam"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_04","Collect floor mushrooms"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_05","Figure out a mass laundry system"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_06","Start washing clothes"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_07","Delegate dish washing to junior food fighters"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_08","Wash dishes"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_09","Wash dishes"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_10","Wash dishes"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_11","Wash dishes"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_12","Take out the trash"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_13","Recycle any reusables"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_14","Compost the waste"
"TID_CHALLENGE019_FOODFIGHT_STAGE3_JOB_15","No-hard-feelings-high fives"
"TID_CHALLENGE019_FOODFIGHT_WIN","That went off without a hitch. I feel great! Except I think there's still pumpkin soup in my pants. "
"TID_CHALLENGE019_FOODFIGHT_LOSE_STAGE1","How did we end up eating everything? Guess we're not food fighting after all. "
"TID_CHALLENGE019_FOODFIGHT_LOSE_STAGE2","Our aim is terrible! I didn't manage to hit anyone with any piece of available finger food! We'd better practice. "
"TID_CHALLENGE019_FOODFIGHT_LOSE_STAGE3","You can't just leave the food fight table without cleaning up! Oy, what a mess. "
,
"TID_CHALLENGE020_HOTAIRBALLOON_TITLE","Full of Hot Air"
"TID_CHALLENGE020_HOTAIRBALLOON_INTRO","A hot air balloon got stuck in the sky! How does that even happen? By what law of thermodynamics? We must rescue the pilots!"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1","We cannot fly up and save them – they took our only balloon! What if we tried something closer to land? "
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE2","I need myriads resources to mount this rather daring rescue. We cannot afford to fail! High elevation. Slim margin for error. "
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3","Air rescue is complex. We must take into account wind speed with sophisticated technology. Also, we need a HUGE pillow. HUGE."
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_01","Assess the situation"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_02","Draft and circulate a memo"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_03","Make and record detailed observations"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_04","Author a preliminary report"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_05","Discuss the findings of the report"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_06","Adjourn for snacks!"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_07","Return to the discussion of findings"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_08","Gain approval of various stakeholders"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE1_JOB_09","Decide on a course of action"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_01","Determine the requirements"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_02","Create a project timeline"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_03","Get everyone on the same page"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_04","Build a wind speed gauge"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_05","Convince Julie the Shepherd to part with extra wool"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_06","Gather a frankly ridiculous amount of wool"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_07","Have Birdog reassure the pilots"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_08","Sew a gigantic pillowcase"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_09","Check expected vs. actual progress"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_10","Begin stuffing the giant pillow with wool"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_11","Build a barometer... you never know"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_12","Stuff the giant pillow with more wool"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_13","Keep putting wool in that giant pillow"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_14","Align all resources toward the goal"
"TID_CHALLENGE020_HOTAIRBALLOON_STAGE3_JOB_15","Prepare the landing site!"
"TID_CHALLENGE020_HOTAIRBALLOON_WIN","The pilots have landed safe and sound. The balloon however will take some time to come down! Who knows how long it will hang in the sky?"
"TID_CHALLENGE020_HOTAIRBALLOON_LOSE_STAGE1","We could not seem to crack this predicament. I can only hope the balloon deflates at a slow pace! Be brave, chaps!"
"TID_CHALLENGE020_HOTAIRBALLOON_LOSE_STAGE2","The rescue math is beyond my expertise. I knew I should have taken Hot Air Balloon Rescue Mastery in college! Drat!"
"TID_CHALLENGE020_HOTAIRBALLOON_LOSE_STAGE3","Maybe pillows were never meant to be this large. Perhaps we have broken some ancient rule. Oh bother..."
,
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_TITLE","Cloudflower Power"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_INTRO","Every once in a while this wild Cloud Flower grows on a mountain way up high. It's like, totally hard to find and super valuable! Let's start an expedition, man!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE1","I haven't journeyed in a minute! We're gonna need like, trailmix... I feel like I'm forgetting the other stuff. Sleeping bags? Yeah, man!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2","Adventure time! You know what that means! Crossing rivers... uh. Man I am forgetting the other stuff you do on adventures. Climbing hills? Yeah!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3","I see the flower! Way, way waaay up there. It's a steep climb to the top of the mountain. Don't look down, man!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_01","Make steady progress up the trail"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_02","Pause and enjoy the scenery for a while"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_03","Woah, check out that leaf, man"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_04","Try to figure out what kind of leaf that is"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_05","See if there's other leaves like it around"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_06","Break time! Eat some trail mix"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_07","Don't forget to hydrate"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_08","Keep on keepin' on"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_09","Hold up, are we still on the trail?"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_10","I thought maybe the trail went this way"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_11","Or does it go this other way?"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE2_JOB_12","As long as we're going up, I think we're good"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_01","Make sure your shoes are on tight!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_02","Find a tree branch to use as a walking stick"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_03","Stretch those legs and get ready for the climb"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_04","Put one foot in front of the other"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_05","Keep a steady pace and don't push yourself too hard"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_06","Listen to the sounds of the mountain"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_07","Look back and see how far you've come"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_08","Toss a pebble into a mountain stream"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_09","Climb, climb, climb"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_10","Stop and take a breather"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_11","Make it up the last stretch to the top"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_STAGE3_JOB_12","Reach the summit and enjoy the view!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_WIN","What were we doing again? Right! The Cloud Flower! We got it man! This is going to make a WILD potion!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_LOSE_STAGE1","I'm pretty tired anyway, man. Let's adventure some other time!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_LOSE_STAGE2","We're going in circles! I think. Wait, were we here already? I'm all turned around, man!"
"TID_CHALLENGE021_CLOUDFLOWERJOURNEY_LOSE_STAGE3","Aww, we were almost there! It's okay, man. Flowers grow back! Eventually!"
,
"TID_CHALLENGE022_BAYCLEANUP_TITLE","Cleanin' Up the Bay"
"TID_CHALLENGE022_BAYCLEANUP_INTRO","Ship after ship. Crew after crew. Trade after trade. This bay... is a mess. It needs our help!"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1","The coral reef looks like a trashcan! That's terrible for the environment. Coral have feelings too! I think? Let's cheer 'em up."
"TID_CHALLENGE022_BAYCLEANUP_STAGE2","Looks like there's some shipwreck junk down in the breaker zone. Hey! I think I see some dishware! Dibs! "
"TID_CHALLENGE022_BAYCLEANUP_STAGE3","Now's the hard part: offshore cleanup. Careful not to get swept up in the tides. This is dangerous work, people. "
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_01","Put out the call for volunteers"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_02","Draw up a plan to clean up the reef"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_03","Make some tasty food for everyone"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_04","Pick up some trash"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_05","Pick up some trash"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_06","Pick up some trash"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_07","Whew! Time for some grub"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_08","Let's take a breather, we've earned it"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_09","Talk to the coral in nice, soothing tones"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_10","Pick up some more trash"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_11","Pick up some more trash"
"TID_CHALLENGE022_BAYCLEANUP_STAGE1_JOB_12","Pick up some more trash"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_01","Research ocean diving at the Great Library"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_02","Safety first! Make sure everyone knows the rules"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_03","Anyone seen my bathing trunks?"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_04","Retrieve some shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_05","Retrieve some shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_06","Retrieve some shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_07","Check out this old compass"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_08","Look, I found a binnacle!"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_09","Figure out what a binnacle is"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_10","Retrieve some more shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_11","Retrieve some more shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_12","Retrieve some more shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_13","Find some old bottles of Apple Juice"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_14","Find some old pots of preserves"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_15","Taste some of this old food we found"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_16","Clean up the last few pieces shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_17","Clean up the last few pieces shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE2_JOB_18","Clean up the last few pieces shipwreck junk"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_01","Give the volunteers a pep talk. We're almost there!"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_02","Eat a hearty breakfast"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_03","Double-check that everyone's equipped right"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_04","Get some debris out of the deep sea"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_05","Get some debris out of the deep sea"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_06","Get some debris out of the deep sea"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_07","Get that crusty ship's wheel out of there"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_08","Pick up that old sail off the sea floor"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_09","Take that... whatever that thing is... away"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_10","Get more debris out of the deep sea"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_11","Get more debris out of the deep sea"
"TID_CHALLENGE022_BAYCLEANUP_STAGE3_JOB_12","Get more debris out of the deep sea"
"TID_CHALLENGE022_BAYCLEANUP_WIN","Helping the environment is helping ourselves, too. It feels good to do the right thing. Alright. Back to work. "
"TID_CHALLENGE022_BAYCLEANUP_LOSE_STAGE1","I hope those coral know how to clean themselves. "
"TID_CHALLENGE022_BAYCLEANUP_LOSE_STAGE2","Somehow the shipwreck cleanup ship got wrecked. Shipwreckception. Glad everyone's okay!"
"TID_CHALLENGE022_BAYCLEANUP_LOSE_STAGE3","The tides are too dangerous! Let's turn back. Better safe than sorry. "
,
"TID_CHALLENGE023_SPIRITPARADE_TITLE","Spirit Parade!"
"TID_CHALLENGE023_SPIRITPARADE_INTRO","You may have noticed we Valley people like celebrating stuff. Today, we're celebrating Valley spirits. Grab a hammer!"
"TID_CHALLENGE023_SPIRITPARADE_STAGE1","Some spirits are big. Like me! Some are small. Like lil' Birdog. But the floats we're about to build are huge. So better get plenty of gear. "
"TID_CHALLENGE023_SPIRITPARADE_STAGE2","Spirits are just like us. They have hopes and dreams. They crave junk food when they party hard. Let's slap a feast together. "
"TID_CHALLENGE023_SPIRITPARADE_STAGE3","Here comes my favorite part: the hard labor! We're not just hammering floats out here – we're planning all the festival accouterments!"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_01","Pick a parade day"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_02","Plan the parade route"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_03","Make flyers and posters"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_04","Design a Dogbird float"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_05","Design a Platurtle float"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_06","Design a Librarian float"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_07","Rehearse the parade music"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_08","Practice the festival dance"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_09","Take a quick break and recharge for more"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_10","Build a Dogbird float"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_11","Build a Platurtle float"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_12","Build a Librarian float"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_13","Put up all the stands"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_14","Prepare the festival food"
"TID_CHALLENGE023_SPIRITPARADE_STAGE3_JOB_15","Hang the festival banners"
"TID_CHALLENGE023_SPIRITPARADE_WIN","Bigs loves pageantry. Sometimes we build because it's necessary. Today, we build because... well. Because it's beautiful. "
"TID_CHALLENGE023_SPIRITPARADE_LOSE_STAGE1","Couldn't get enough raw materials for the floats we were aiming for. "
"TID_CHALLENGE023_SPIRITPARADE_LOSE_STAGE2","We couldn't get enough food for everyone. Glad I brought my trusty lunchbox. Where'd I put that thing? "
"TID_CHALLENGE023_SPIRITPARADE_LOSE_STAGE3","Floatblock is a condition that plagues float builders every year. It's nothing to be embarrassed about. "
,
"TID_CHALLENGE024_BREADPUPLOST_TITLE","Breadbear is Gone!"
"TID_CHALLENGE024_BREADPUPLOST_INTRO","Breadbear!? Breadbear!? I can't find Breadbear! He ran off after I took him for a walk! Can you help me find him?"
"TID_CHALLENGE024_BREADPUPLOST_STAGE1","Everyone gather around! We're assembling a search party. And it'd better be big, because Breadbear is so, so small..."
"TID_CHALLENGE024_BREADPUPLOST_STAGE2","Breadbear easily blends in with his surroundings. Especially if they're carbohydrates. Keep your eyes peeled. Let's get moving!"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3","Someone said they spotted him right next to the Bakery! The irony... the fresh baked irony, delicious smelling irony. Search every nook!"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_01","Distribute Missing Breadbear flyers"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_02","Ask bystanders if they've seen Breadbear"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_03","Research Breadbear habits in the Great Library"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_04","Search up in the mountains"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_05","Search the plains and meadows"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_06","Search in the forests"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_07","Search by the sea"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_08","Search the sky, just in case"
"TID_CHALLENGE024_BREADPUPLOST_STAGE2_JOB_09","Gather everyone together again"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_01","Check the upper cupboards"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_02","Check the utensil drawers"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_03","Check the lower cupboards"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_04","Check behind the door"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_05","Check under the counter"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_06","Check in the broom closet"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_07","Check the attic"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_08","Check the roof"
"TID_CHALLENGE024_BREADPUPLOST_STAGE3_JOB_09","Check our pockets, just in case"
"TID_CHALLENGE024_BREADPUPLOST_WIN","We got him! Poor guy got stuck in a bag of flour. He's so happy to be out, y'all! Now let's bake up a celebratory storm!"
"TID_CHALLENGE024_BREADPUPLOST_LOSE_STAGE1","I sure hope he finds his way home!"
"TID_CHALLENGE024_BREADPUPLOST_LOSE_STAGE2","I sure hope he finds his way home!"
"TID_CHALLENGE024_BREADPUPLOST_LOSE_STAGE3","I sure hope he finds his way home!"
,
"TID_CHALLENGE025_SALTYSEALIFE_TITLE","Saving Salty Sealife"
"TID_CHALLENGE025_SALTYSEALIFE_INTRO","A mustached mammal washed up on the shore! We have to get him back into the water – there's no time to lose!"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1","We can't just push this guy back into the sea. I'd 100% pull my back out. Can you think of a better way?"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE2","We need wood. We need rope. And we need to make sure our contraption is as tough as it is gentle. We can't hurt this whale!"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE3","Whalesy needs to be back in the water ASAP. We're going to be building this contraption while we're using it – hold onto your pumpkins!"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_01","Search the Great Library for a book on whale language"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_02","Attempt to speak to the whale"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_03","Listen to the whale's sounds"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_04","Try to translate what the whale said"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_05","Look at the whale language book some more"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_06","Try to tell the whale you didn't understand"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_07","Listen to the whale some more"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_08","Turn the book upside down and try again"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_09","Ask the whale what he would do if he were you"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_10","Listen to the whale tell a long story"
"TID_CHALLENGE025_SALTYSEALIFE_STAGE1_JOB_11","The story goes on and on and on... zzz..."
