"Name","TID","RequiredData","RequiredAmount","PrimaryReward","PrimaryAmount","SecondaryReward","SecondaryAmount","NationKnowledgeReward","ReputationReward","ReputationCancelCost","CountInAutoGeneration","Tier","Tag1","Tag2","Tag3","Tag4","Tag5"
"Task1945","TID_HARBOR_TASK","Statuette",22,"Coins",1020,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1946","TID_HARBOR_TASK","Statuette",24,"Coins",1120,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1947","TID_HARBOR_TASK","Statuette",26,"Coins",1210,,,,,0,100,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1948","TID_HARBOR_TASK","Statuette",28,"Coins",1300,,,,,0,100,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1949","TID_HARBOR_TASK","Plank",50,"Coins",1060,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1950","TID_HARBOR_TASK","Plank",54,"Coins",1140,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1951","TID_HARBOR_TASK","Plank",60,"Coins",1270,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1952","TID_HARBOR_TASK","Plank",64,"Coins",1350,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1953","TID_HARBOR_TASK","Brick",46,"Coins",1060,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1954","TID_HARBOR_TASK","Brick",50,"Coins",1150,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1955","TID_HARBOR_TASK","Brick",54,"Coins",1240,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1956","TID_HARBOR_TASK","Brick",58,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1957","TID_HARBOR_TASK","Indigo",32,"Coins",1070,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1958","TID_HARBOR_TASK","Indigo",34,"Coins",1140,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1959","TID_HARBOR_TASK","Indigo",38,"Coins",1270,,,,,0,50,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1960","TID_HARBOR_TASK","Indigo",40,"Coins",1340,,,,,0,50,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1961","TID_HARBOR_TASK","FishPie",4,"Coins",1000,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1962","TID_HARBOR_TASK","FishPie",4,"Coins",1000,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1963","TID_HARBOR_TASK","FishPie",4,"Coins",1000,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1964","TID_HARBOR_TASK","FishPie",6,"Coins",1500,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1965","TID_HARBOR_TASK","SweetHerring",4,"Coins",1360,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1966","TID_HARBOR_TASK","SweetHerring",4,"Coins",1360,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1967","TID_HARBOR_TASK","SweetHerring",4,"Coins",1360,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1968","TID_HARBOR_TASK","SweetHerring",4,"Coins",1360,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1969","TID_HARBOR_TASK","DyeRed",10,"Coins",1010,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1970","TID_HARBOR_TASK","DyeRed",12,"Coins",1210,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1971","TID_HARBOR_TASK","DyeRed",12,"Coins",1210,,,,,0,50,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1972","TID_HARBOR_TASK","DyeRed",14,"Coins",1420,,,,,0,50,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1973","TID_HARBOR_TASK","DyeYellow",8,"Coins",990,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1974","TID_HARBOR_TASK","DyeYellow",10,"Coins",1240,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1975","TID_HARBOR_TASK","DyeYellow",10,"Coins",1240,,,,,0,50,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1976","TID_HARBOR_TASK","DyeYellow",10,"Coins",1240,,,,,0,50,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1977","TID_HARBOR_TASK","DyeBlue",8,"Coins",1170,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1978","TID_HARBOR_TASK","DyeBlue",8,"Coins",1170,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1979","TID_HARBOR_TASK","DyeBlue",8,"Coins",1170,,,,,0,50,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1980","TID_HARBOR_TASK","DyeBlue",10,"Coins",1460,,,,,0,50,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1981","TID_HARBOR_TASK","Hat",4,"Coins",930,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1982","TID_HARBOR_TASK","Hat",4,"Coins",930,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1983","TID_HARBOR_TASK","Hat",6,"Coins",1400,,,,,0,100,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1984","TID_HARBOR_TASK","Hat",6,"Coins",1400,,,,,0,100,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1985","TID_HARBOR_TASK","AppleJuice",26,"Coins",1070,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1986","TID_HARBOR_TASK","AppleJuice",28,"Coins",1160,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1987","TID_HARBOR_TASK","AppleJuice",30,"Coins",1240,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1988","TID_HARBOR_TASK","AppleJuice",32,"Coins",1320,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1989","TID_HARBOR_TASK","Wood",164,"Coins",1390,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task1990","TID_HARBOR_TASK","Wood",178,"Coins",1510,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task1991","TID_HARBOR_TASK","Wood",190,"Coins",1610,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task1992","TID_HARBOR_TASK","Wood",202,"Coins",1710,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task1993","TID_HARBOR_TASK","Berry",74,"Coins",1380,,,,,0,5,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1994","TID_HARBOR_TASK","Berry",80,"Coins",1490,,,,,0,5,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1995","TID_HARBOR_TASK","Berry",86,"Coins",1600,,,,,0,5,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1996","TID_HARBOR_TASK","Berry",92,"Coins",1710,,,,,0,5,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1997","TID_HARBOR_TASK","Mushroom",54,"Coins",1420,,,,,0,5,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1998","TID_HARBOR_TASK","Mushroom",58,"Coins",1520,,,,,0,5,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1999","TID_HARBOR_TASK","Mushroom",62,"Coins",1630,,,,,0,5,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2000","TID_HARBOR_TASK","Mushroom",66,"Coins",1730,,,,,0,5,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2001","TID_HARBOR_TASK","Egg",100,"Coins",1400,,,,,0,5,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2002","TID_HARBOR_TASK","Egg",108,"Coins",1510,,,,,0,5,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2003","TID_HARBOR_TASK","Egg",114,"Coins",1600,,,,,0,5,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2004","TID_HARBOR_TASK","Egg",122,"Coins",1710,,,,,0,5,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2005","TID_HARBOR_TASK","Clay",136,"Coins",1400,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task2006","TID_HARBOR_TASK","Clay",146,"Coins",1500,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task2007","TID_HARBOR_TASK","Clay",156,"Coins",1600,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task2008","TID_HARBOR_TASK","Clay",166,"Coins",1700,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task2009","TID_HARBOR_TASK","Wool",60,"Coins",1390,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2010","TID_HARBOR_TASK","Wool",64,"Coins",1490,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2011","TID_HARBOR_TASK","Wool",70,"Coins",1620,,,,,0,40,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2012","TID_HARBOR_TASK","Wool",74,"Coins",1720,,,,,0,40,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2013","TID_HARBOR_TASK","Socks",12,"Coins",1430,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2014","TID_HARBOR_TASK","Socks",12,"Coins",1430,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2015","TID_HARBOR_TASK","Socks",14,"Coins",1670,,,,,0,100,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2016","TID_HARBOR_TASK","Socks",14,"Coins",1670,,,,,0,100,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2017","TID_HARBOR_TASK","Figurine",32,"Coins",1380,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2018","TID_HARBOR_TASK","Figurine",34,"Coins",1460,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2019","TID_HARBOR_TASK","Figurine",38,"Coins",1630,,,,,0,100,7,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task2020","TID_HARBOR_TASK","Figurine",40,"Coins",1720,,,,,0,100,7,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task2021","TID_HARBOR_TASK","Bread",18,"Coins",1360,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2022","TID_HARBOR_TASK","Bread",20,"Coins",1510,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2023","TID_HARBOR_TASK","Bread",22,"Coins",1660,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2024","TID_HARBOR_TASK","Bread",22,"Coins",1660,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2025","TID_HARBOR_TASK","Wheat",48,"Coins",1420,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2026","TID_HARBOR_TASK","Wheat",50,"Coins",1480,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2027","TID_HARBOR_TASK","Wheat",54,"Coins",1600,,,,,0,40,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2028","TID_HARBOR_TASK","Wheat",58,"Coins",1720,,,,,0,40,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2029","TID_HARBOR_TASK","BerryPie",6,"Coins",1330,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2030","TID_HARBOR_TASK","BerryPie",6,"Coins",1330,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2031","TID_HARBOR_TASK","BerryPie",8,"Coins",1780,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2032","TID_HARBOR_TASK","BerryPie",8,"Coins",1780,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2033","TID_HARBOR_TASK","Flour",34,"Coins",1430,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2034","TID_HARBOR_TASK","Flour",36,"Coins",1520,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2035","TID_HARBOR_TASK","Flour",38,"Coins",1600,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2036","TID_HARBOR_TASK","Flour",40,"Coins",1690,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2037","TID_HARBOR_TASK","Stone",132,"Coins",1390,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task2038","TID_HARBOR_TASK","Stone",142,"Coins",1500,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task2039","TID_HARBOR_TASK","Stone",152,"Coins",1600,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task2040","TID_HARBOR_TASK","Stone",162,"Coins",1710,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task2041","TID_HARBOR_TASK","Cotton",42,"Coins",1380,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2042","TID_HARBOR_TASK","Cotton",46,"Coins",1510,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2043","TID_HARBOR_TASK","Cotton",48,"Coins",1580,,,,,0,40,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2044","TID_HARBOR_TASK","Cotton",52,"Coins",1710,,,,,0,40,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2045","TID_HARBOR_TASK","HoneyCookie",10,"Coins",1330,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2046","TID_HARBOR_TASK","HoneyCookie",12,"Coins",1600,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2047","TID_HARBOR_TASK","HoneyCookie",12,"Coins",1600,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2048","TID_HARBOR_TASK","HoneyCookie",12,"Coins",1600,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2049","TID_HARBOR_TASK","Trousers",8,"Coins",1310,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2050","TID_HARBOR_TASK","Trousers",10,"Coins",1640,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2051","TID_HARBOR_TASK","Trousers",10,"Coins",1640,,,,,0,100,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2052","TID_HARBOR_TASK","Trousers",10,"Coins",1640,,,,,0,100,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2053","TID_HARBOR_TASK","Honey",68,"Coins",1410,,,,,0,5,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2054","TID_HARBOR_TASK","Honey",72,"Coins",1490,,,,,0,5,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2055","TID_HARBOR_TASK","Honey",78,"Coins",1620,,,,,0,5,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2056","TID_HARBOR_TASK","Honey",82,"Coins",1700,,,,,0,5,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2057","TID_HARBOR_TASK","Salt",42,"Coins",1360,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2058","TID_HARBOR_TASK","Salt",46,"Coins",1490,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2059","TID_HARBOR_TASK","Salt",50,"Coins",1620,,,,,0,40,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2060","TID_HARBOR_TASK","Salt",52,"Coins",1690,,,,,0,40,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2061","TID_HARBOR_TASK","SaltPot",6,"Coins",1650,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2062","TID_HARBOR_TASK","SaltPot",6,"Coins",1650,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2063","TID_HARBOR_TASK","SaltPot",6,"Coins",1650,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2064","TID_HARBOR_TASK","SaltPot",6,"Coins",1650,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2065","TID_HARBOR_TASK","HoneyPot",6,"Coins",1260,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2066","TID_HARBOR_TASK","HoneyPot",8,"Coins",1680,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2067","TID_HARBOR_TASK","HoneyPot",8,"Coins",1680,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2068","TID_HARBOR_TASK","HoneyPot",8,"Coins",1680,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2069","TID_HARBOR_TASK","Pottery",30,"Coins",1380,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2070","TID_HARBOR_TASK","Pottery",32,"Coins",1470,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2071","TID_HARBOR_TASK","Pottery",36,"Coins",1650,,,,,0,100,7,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task2072","TID_HARBOR_TASK","Pottery",38,"Coins",1740,,,,,0,100,7,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task2073","TID_HARBOR_TASK","Apple",112,"Coins",1390,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2074","TID_HARBOR_TASK","Apple",122,"Coins",1510,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2075","TID_HARBOR_TASK","Apple",130,"Coins",1610,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2076","TID_HARBOR_TASK","Apple",138,"Coins",1710,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2077","TID_HARBOR_TASK","Fish",26,"Coins",1390,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2078","TID_HARBOR_TASK","Fish",28,"Coins",1490,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2079","TID_HARBOR_TASK","Fish",30,"Coins",1600,,,,,0,40,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2080","TID_HARBOR_TASK","Fish",32,"Coins",1710,,,,,0,40,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2081","TID_HARBOR_TASK","Sugar",34,"Coins",1420,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2082","TID_HARBOR_TASK","Sugar",36,"Coins",1510,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2083","TID_HARBOR_TASK","Sugar",38,"Coins",1590,,,,,0,40,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2084","TID_HARBOR_TASK","Sugar",40,"Coins",1670,,,,,0,40,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2085","TID_HARBOR_TASK","SugarApple",10,"Coins",1320,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2086","TID_HARBOR_TASK","SugarApple",12,"Coins",1580,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2087","TID_HARBOR_TASK","SugarApple",12,"Coins",1580,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2088","TID_HARBOR_TASK","SugarApple",12,"Coins",1580,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2089","TID_HARBOR_TASK","ApplePie",6,"Coins",1240,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2090","TID_HARBOR_TASK","ApplePie",8,"Coins",1660,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2091","TID_HARBOR_TASK","ApplePie",8,"Coins",1660,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2092","TID_HARBOR_TASK","ApplePie",8,"Coins",1660,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2093","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2094","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2095","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2096","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2097","TID_HARBOR_TASK","AppleJam",4,"Coins",1130,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2098","TID_HARBOR_TASK","AppleJam",6,"Coins",1690,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2099","TID_HARBOR_TASK","AppleJam",6,"Coins",1690,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2100","TID_HARBOR_TASK","AppleJam",6,"Coins",1690,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2101","TID_HARBOR_TASK","Tunic",6,"Coins",1330,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2102","TID_HARBOR_TASK","Tunic",6,"Coins",1330,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2103","TID_HARBOR_TASK","Tunic",8,"Coins",1780,,,,,0,100,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2104","TID_HARBOR_TASK","Tunic",8,"Coins",1780,,,,,0,100,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2105","TID_HARBOR_TASK","Statuette",30,"Coins",1390,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2106","TID_HARBOR_TASK","Statuette",32,"Coins",1490,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2107","TID_HARBOR_TASK","Statuette",34,"Coins",1580,,,,,0,100,7,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task2108","TID_HARBOR_TASK","Statuette",36,"Coins",1670,,,,,0,100,7,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task2109","TID_HARBOR_TASK","Plank",66,"Coins",1400,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task2110","TID_HARBOR_TASK","Plank",70,"Coins",1480,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task2111","TID_HARBOR_TASK","Plank",76,"Coins",1610,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task2112","TID_HARBOR_TASK","Plank",80,"Coins",1690,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task2113","TID_HARBOR_TASK","Brick",60,"Coins",1380,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task2114","TID_HARBOR_TASK","Brick",66,"Coins",1520,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Construction",
"Task2115","TID_HARBOR_TASK","Brick",70,"Coins",1610,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task2116","TID_HARBOR_TASK","Brick",74,"Coins",1700,,,,,0,100,7,"SpecialCombo",,"SizeBig","Construction",
"Task2117","TID_HARBOR_TASK","Indigo",42,"Coins",1410,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2118","TID_HARBOR_TASK","Indigo",44,"Coins",1470,,,,,0,40,7,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task2119","TID_HARBOR_TASK","Indigo",48,"Coins",1610,,,,,0,40,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2120","TID_HARBOR_TASK","Indigo",52,"Coins",1740,,,,,0,40,7,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task2121","TID_HARBOR_TASK","FishPie",6,"Coins",1500,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2122","TID_HARBOR_TASK","FishPie",6,"Coins",1500,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2123","TID_HARBOR_TASK","FishPie",6,"Coins",1500,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2124","TID_HARBOR_TASK","FishPie",6,"Coins",1500,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2125","TID_HARBOR_TASK","SweetHerring",4,"Coins",1360,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2126","TID_HARBOR_TASK","SweetHerring",4,"Coins",1360,,,,,0,100,7,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task2127","TID_HARBOR_TASK","SweetHerring",4,"Coins",1360,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2128","TID_HARBOR_TASK","SweetHerring",6,"Coins",2040,,,,,0,100,7,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task2129","TID_HARBOR_TASK","DyeRed",14,"Coins",1420,,,,,0,50,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2130","TID_HARBOR_TASK","DyeRed",14,"Coins",1420,,,,,0,50,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2131","TID_HARBOR_TASK","DyeRed",16,"Coins",1620,,,,,0,50,7,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task2132","TID_HARBOR_TASK","DyeRed",16,"Coins",1620,,,,,0,50,7,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task2133","TID_HARBOR_TASK","DyeYellow",12,"Coins",1490,,,,,0,50,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task2134","TID_HARBOR_TASK","DyeYellow",12,"Coins",1490,,,,,0,50,7,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
